time,gFx,gFy,gFz,TgF
0.596168,-0.0493,0.9783,-0.0579,0.981
0.598497,-0.0351,0.9832,-0.0689,0.986
0.600905,-0.0239,0.9905,-0.0801,0.994
0.603381,-0.0131,0.9949,-0.0872,0.999
0.606239,0.0005,1.0017,-0.0948,1.006
0.607996,0.0117,1.0079,-0.0980,1.013
0.610436,0.0239,1.0142,-0.1026,1.020
0.614297,0.0344,1.0181,-0.1082,1.024
0.616444,0.0377,1.0193,-0.1162,1.027
0.618737,0.0415,1.0174,-0.1260,1.026
0.621315,0.0466,1.0152,-0.1378,1.026
0.622837,0.0517,1.0068,-0.1486,1.019
0.634020,0.0550,0.9954,-0.1598,1.010
0.634417,0.0606,0.9837,-0.1698,1.000
0.634704,0.0569,0.9776,-0.1752,0.995
0.634974,0.0550,0.9716,-0.1791,0.990
0.635243,0.0510,0.9656,-0.1824,0.984
0.643894,0.0412,0.9663,-0.1847,0.985
0.644247,0.0300,0.9621,-0.1893,0.981
0.644514,0.0132,0.9629,-0.1940,0.982
0.644758,0.0021,0.9644,-0.1982,0.985
0.654453,-0.0158,0.9690,-0.2059,0.991
0.655275,-0.0300,0.9721,-0.2122,0.995
0.655566,-0.0444,0.9749,-0.2224,1.001
0.655839,-0.0537,0.9765,-0.2320,1.005
0.657050,-0.0651,0.9788,-0.2392,1.010
0.659122,-0.0749,0.9825,-0.2418,1.015
0.661059,-0.0776,0.9832,-0.2467,1.017
0.663544,-0.0857,0.9917,-0.2485,1.026
0.666088,-0.0866,0.9981,-0.2511,1.033
0.668199,-0.0901,1.0056,-0.2490,1.040
0.671157,-0.0881,1.0084,-0.2460,1.042
0.675846,-0.0815,1.0132,-0.2411,1.045
0.676407,-0.0768,1.0215,-0.2341,1.051
0.678935,-0.0705,1.0254,-0.2308,1.053
0.680609,-0.0654,1.0291,-0.2276,1.056
0.682869,-0.0612,1.0357,-0.2284,1.062
0.685064,-0.0544,1.0313,-0.2284,1.058
0.689047,-0.0514,1.0249,-0.2296,1.052
0.692493,-0.0453,1.0159,-0.2304,1.043
0.693014,-0.0430,1.0079,-0.2377,1.036
0.695296,-0.0400,1.0024,-0.2380,1.031
0.700925,-0.0363,0.9878,-0.2418,1.018
0.701424,-0.0314,0.9785,-0.2394,1.008
0.703159,-0.0300,0.9714,-0.2360,1.000
0.705341,-0.0316,0.9641,-0.2313,0.992
0.710618,-0.0324,0.9619,-0.2320,0.990
0.710876,-0.0381,0.9665,-0.2336,0.995
0.711807,-0.0456,0.9700,-0.2345,0.999
0.716436,-0.0507,0.9729,-0.2294,1.001
0.716691,-0.0576,0.9793,-0.2260,1.007
0.719137,-0.0647,0.9807,-0.2226,1.008
0.721200,-0.0724,0.9834,-0.2211,1.011
0.725179,-0.0815,0.9886,-0.2215,1.016
0.726138,-0.0898,0.9910,-0.2243,1.020
0.733168,-0.0994,0.9944,-0.2252,1.024
0.733523,-0.1099,0.9937,-0.2306,1.026
0.733662,-0.1171,0.9919,-0.2377,1.027
0.736037,-0.1267,0.9958,-0.2445,1.033
0.739254,-0.1345,0.9944,-0.2531,1.035
0.740746,-0.1455,0.9942,-0.2634,1.039
0.743618,-0.1506,0.9930,-0.2748,1.041
0.745602,-0.1558,0.9881,-0.2809,1.039
0.748174,-0.1592,0.9825,-0.2853,1.035
0.750466,-0.1644,0.9793,-0.2934,1.035
0.752987,-0.1716,0.9768,-0.2986,1.036
0.755320,-0.1751,0.9758,-0.3014,1.036
0.757567,-0.1797,0.9763,-0.3044,1.038
0.760011,-0.1837,0.9809,-0.3019,1.043
0.762502,-0.1861,0.9856,-0.2990,1.047
0.764800,-0.1905,0.9937,-0.2965,1.054
0.767135,-0.1956,0.9975,-0.2917,1.058
0.769831,-0.1990,0.9998,-0.2873,1.059
0.772016,-0.1983,1.0059,-0.2834,1.064
0.774789,-0.1990,1.0047,-0.2772,1.061
0.776931,-0.1986,1.0047,-0.2711,1.059
0.779325,-0.1958,1.0037,-0.2655,1.056
0.781632,-0.2002,1.0030,-0.2607,1.055
0.784294,-0.1998,1.0049,-0.2614,1.057
0.787871,-0.1979,1.0044,-0.2621,1.057
0.791484,-0.1944,1.0022,-0.2599,1.053
0.791982,-0.1905,1.0022,-0.2599,1.053
0.794446,-0.1851,0.9954,-0.2623,1.046
0.796675,-0.1788,0.9878,-0.2648,1.038
0.799097,-0.1678,0.9842,-0.2663,1.033
0.801113,-0.1590,0.9783,-0.2702,1.027
0.804486,-0.1494,0.9702,-0.2716,1.019
0.805797,-0.1404,0.9685,-0.2748,1.016
0.808476,-0.1308,0.9639,-0.2765,1.011
0.812322,-0.1204,0.9636,-0.2756,1.009
0.813346,-0.1082,0.9653,-0.2753,1.010
0.815782,-0.0991,0.9663,-0.2746,1.009
0.818430,-0.0837,0.9714,-0.2695,1.012
0.820791,-0.0732,0.9702,-0.2667,1.009
0.822683,-0.0600,0.9697,-0.2665,1.007
0.825054,-0.0473,0.9663,-0.2631,1.003
0.828741,-0.0393,0.9668,-0.2583,1.002
0.830245,-0.0307,0.9634,-0.2534,0.997
0.832419,-0.0216,0.9636,-0.2462,0.995
0.835115,-0.0178,0.9592,-0.2404,0.989
0.842326,-0.0158,0.9546,-0.2369,0.984
0.842631,-0.0139,0.9495,-0.2377,0.979
0.843068,-0.0139,0.9487,-0.2380,0.978
0.848243,-0.0192,0.9499,-0.2399,0.980
0.848826,-0.0188,0.9478,-0.2355,0.977
0.850108,-0.0197,0.9492,-0.2269,0.976
0.851744,-0.0248,0.9480,-0.2196,0.973
0.853955,-0.0285,0.9478,-0.2126,0.972
0.856436,-0.0337,0.9480,-0.2062,0.971
0.859142,-0.0417,0.9499,-0.2038,0.972
0.861398,-0.0544,0.9514,-0.1989,0.974
0.864022,-0.0656,0.9529,-0.1973,0.975
0.866044,-0.0754,0.9548,-0.2025,0.979
0.868711,-0.0842,0.9541,-0.1998,0.978
0.871679,-0.0926,0.9499,-0.2028,0.976
0.873589,-0.1028,0.9531,-0.2071,0.981
0.876704,-0.1094,0.9504,-0.2115,0.980
0.878420,-0.1138,0.9483,-0.2110,0.978
0.882028,-0.1128,0.9492,-0.2108,0.979
0.882903,-0.1171,0.9516,-0.2050,0.980
0.886359,-0.1091,0.9536,-0.1986,0.980
0.887745,-0.0994,0.9597,-0.1959,0.985
0.890188,-0.0959,0.9619,-0.1940,0.986
0.893635,-0.0854,0.9636,-0.1964,0.987
0.895555,-0.0759,0.9683,-0.1991,0.991
0.897485,-0.0686,0.9704,-0.2003,0.993
0.899935,-0.0593,0.9672,-0.2057,0.991
0.903197,-0.0481,0.9653,-0.2118,0.989
0.906297,-0.0419,0.9578,-0.2128,0.982
0.907321,-0.0365,0.9523,-0.2171,0.977
0.909992,-0.0381,0.9480,-0.2248,0.975
0.912189,-0.0419,0.9443,-0.2320,0.973
0.914928,-0.0390,0.9436,-0.2406,0.975
0.917092,-0.0419,0.9409,-0.2480,0.974
0.919396,-0.0446,0.9414,-0.2529,0.976
0.921471,-0.0465,0.9443,-0.2631,0.981
0.923967,-0.0446,0.9480,-0.2695,0.987
0.926909,-0.0481,0.9502,-0.2768,0.991
0.929372,-0.0507,0.9518,-0.2849,0.995
0.931519,-0.0500,0.9509,-0.2883,0.995
